id	created_at	hashtags	cleaned_text
1093275645055062016	2019-02-06	[]	unprec tel megh markle's fiv best friend set record straight 'truths untruths'
1093261455539884032	2019-02-06	['#maf']	best twit react episod eight
1093256770103975936	2019-02-06	[]	megh markl wrot fath let respons ask photoshoot
1093251879197278208	2019-02-06	[]	megh markle's fiv best friend set record straight persist rumo
1093071802660720641	2019-02-06	[]	'birdboxing' new dat trend look 2019
1092962329619161088	2019-02-06	[]	here's 'royal feud' megh markl kat middleton act start
1092943459403485184	2019-02-06	['#maf']	bronson's trag past rev
1092940730794831872	2019-02-06	[]	jen lawr report eng boyfriend cook maroney
1092913256941871104	2019-02-05	[]	princess charlot fant favourit food accord mum kat middleton
1092896891983912960	2019-02-05	[]	kat middleton bring famy photo show
1092892547846832128	2019-02-05	[]	best twit react episod sev 'married first sight'
1092694315405459457	2019-02-05	['#maf']	in caught jessika's 'hot brother' rhyc
1092581067666550785	2019-02-05	['#maf']	sam respond fat com
1092526409375830016	2019-02-04	['#maf']	best twit react episod six
1092248878525673474	2019-02-04	[]	kourtney kardash expert respond trol crit lingery post stormi's 1st birthday
1092248878471045120	2019-02-04	[]	kourtney kardash hil respond trol crit post lingery selfy stormi's 1st birthday
1092237553841856512	2019-02-04	[]	arian grand ultim clap back off mil doll tattoo remov deal
1092218680241344513	2019-02-04	[]	liam payn naom campbel spot dat london
1092188480845697025	2019-02-03	[]	kat beckins pet davidson hold hand leav stand show
1092180933627793408	2019-02-03	['#mafsau']	best twit react episod fiv
1092173382077108227	2019-02-03	[]	lily aldridg welcom second child
1092165834758373380	2019-02-03	[]	megh markl pen not banana street sex work bristol
1091161715511681024	2019-02-01	['#maf']	disgust test star must submit
1091131515923091456	2019-02-01	[]	katharin mcphee shar ep throwback megh markl
1091090650668224514	2019-01-31	[]	duk duchess cambridg mad excit annount
1091086505886461953	2019-01-31	['#maf']	best twit react episod four
1091078670687588352	2019-01-31	[]	megh markle's latest out prov due dat soon think
1090897477744635905	2019-01-31	"[""#netflix's"", '#abductedinplainsight']"	new docu almost wild believ
1090844628457185280	2019-01-31	[]	season 2's lead lady cast
1090799327058919424	2019-01-31	[]	lady gag fiery confront defend kesh dr luk lawsuit
1090788002610274305	2019-01-31	[]	2018 kyly jen spent $10 food delivery here's ord
1090769128166703105	2019-01-31	[]	kat hudson shar photo breastfee mid
1090735955374309376	2019-01-30	[]	arian grand mad ep spel mistak newest tattoo
