id	created_at	hashtags	cleaned_text
1092439318931668992	2019-02-04	['#monc']	annount op first sydney stor westfield sydney shop cent luxury shop destin heart city
1091433742856531970	2019-02-01	[]	@abrustolon apolog inconveny contact back today cli serv thank
1091404014271586304	2019-02-01	['#monclergeni']	new collect pres mil febru 20th monc also op monc geni build febru 24th gen publ reg get fast access febru 24th
1091260534735945728	2019-02-01	[]	second year @moncler geni encompass 10 collect three new nam ad lin on subt
1091260295144763392	2019-02-01	[]	@moncler geni gon reimagin way produc conceiv commun del
1091255258427392000	2019-02-01	['#monclergeni']	on year launch keep evolv truth motto on hous diff voic season group design evolv addit richard quin matthew william 1017 alyx 9sm veronic leon sergio zambon monc 1952
1091255075174076416	2019-02-01	['#monclergeni']	lin pierpaolo picciol &amp; liy keb sergio zambon veronic leon sandro mandrino simon roch craig green matthew william 1017 alyx 9sm richard quin frag hirosh fujiwar palm angel francesco ragazz poldo dog cout
1091024020735225856	2019-01-31	['#monclergeni']	year groundbreak inceiv keep evolv origin next level on hous diff voic collect 2019 rev febru 1st
1090904190187126785	2019-01-31	['#moncler1952', '#monclergeni']	monc 1952 collect avail monc bout select wholes worldwid
1090612567234527232	2019-01-30	['#moncler1952', '#monclergeni']	includ reinterpret wardrob stapl monc 1952 women's collect play volum text shap tomorrow
1090594091723902976	2019-01-30	['#moncler1952', '#monclergeni']	graph mosa pattern monc 1952 men's collect embody sport attitud pop spirit tomorrow
1088509264342253568	2019-01-24	['#moncler1952', '#monclergeni']	monc 1952 collect return next chapt janu 31st stay tun
1088042174133035008	2019-01-23	[]	monc annount op new flag stor singap icon marin bay sand complex mak among biggest monc stor apac discov new bout shop marin bay sand l1 b1 bayfront avenu singap
1085885955356135426	2019-01-17	[]	individ island ultr rub artic form bubbl bubbl sneak avail monc bout
1085838403864748032	2019-01-17	['#monc']	introduc bubbl sneak new footprint city wint
1083291103447736320	2019-01-10	['#monclercraiggreen', '#monclergeni']	monc craig green collect avail monc bout select wholes network worldwid
1083045705718075393	2019-01-09	['#craiggreen', '#monclergeni', '#monclercraiggreen']	geni return vis design continu expl protect perform upcom collect rev tomorrow
1082735435280015360	2019-01-08	['#monclergeni', '#craiggreen', '#monclercraiggreen']	return first next chapt collect first collect design london design
1075449487550808066	2018-12-19	['#monclerlunet']	eleg versatil new collect avail
1071041644063936513	2018-12-07	['#monclerfr', '#monclergeni']	high technolog craftsm behind mak monc frag makinnon jacket
1070596351363346433	2018-12-06	['#monclerfr', '#monclergeni']	monc frag collect avail monc bout select wholes network worldwid
1069574433717788673	2018-12-03	['#monclerfr', '#monclergeni']	hirosh fujiwar design monc frag collect best known godfath ur fash glob influ streetwear mov evolv
1069229702378897408	2018-12-02	['#monclerfr', '#monclergeni']	annount launch 2nd part monc frag collect decemb 6th
1068867311359057920	2018-12-01	['#monclergeni']	discov spec produc avail hous geni temp stor new york tokyo 30th decemb 5 minam aoyam minato tokyo 106 spring street soho new york
