id	created_at	hashtags	cleaned_text
1093241745847083010	2019-02-06	[]	miss new video i'm talk fav beauty buy 12
1093193506783412227	2019-02-06	[]	i've get lot request budget beauty video here's rundown cur favourit budget beauty buy
1092160012246573058	2019-02-03	[]	sunday coat @sandroparis jean @citizensofhumanity sho @goldengoose bag @givenchyofficial sunglass @ysl jump @allsaints
1091623537771724800	2019-02-02	[]	janu fav
1091457437243199489	2019-02-01	[]	miss today's new video month fav
1091042739918176256	2019-01-31	[]	today on perfect cold day blu ski frost ground
1089940402197680128	2019-01-28	[]	desert
1089834643883462657	2019-01-28	[]	beach day
1089801521632628736	2019-01-28	[]	baby cloth haul next &amp; primark
1089653460801409031	2019-01-27	[]	sunny sunday strolls
1089620333143969792	2019-01-27	[]	lot cut new baby bit latest haul
1089572545655963648	2019-01-27	[]	littl bit shop riv grow everyth minut here's haul video
1088883436926976002	2019-01-25	[]	f
1088715677979021312	2019-01-25	[]	upd skinc routin
1088549588317995010	2019-01-24	[]	today's video upd skinc routin feat produc cur rot
1088501273211613184	2019-01-24	[]	new video i've lot request rec upd skin routin
1088415348926361601	2019-01-24	[]	hom
1087086557889208322	2019-01-20	[]	would rud photo non
1085816575721160705	2019-01-17	[]	new beauty janu
1085644156813205504	2019-01-16	[]	new lip produc excit skinc candl die month's new beauty
1085590038312824832	2019-01-16	[]	new video new beauty janu went liv
1085546390279938049	2019-01-16	['#ad']	today dress &amp; belt @veryuk link story
1085486007540174848	2019-01-16	['#10yearchallenge']	lov see everyon pict past coupl day min whol lot bleach quest cho attir 21st birthday party 2009 tim start watch makeup tutor
1084821616297762817	2019-01-14	[]	new vlog trip par last week youtub channel
1084726845537431552	2019-01-14	[]	miss latest upload catch vlog trip par
1084550681757970434	2019-01-13	[]	brand new vlog went today whirlwind trip par
1084519659553128454	2019-01-13	[]	rememb back novemb show sneak peek new id cartridg @cliniqueuk wel count lov conceiv allow custom class clin moist fit individ skin nee
1084499097992810497	2019-01-13	[]	new video vlog trip par @dior sist went liv
1083462696710926336	2019-01-10	[]	on night par
1083115420180205571	2019-01-09	['#sist']	busy liv work kid dist may keep us spend tim togeth mak spec
