id	created_at	hashtags	cleaned_text
1093206198386597888	2019-02-06	['#tommyxzenday']	meet dream team inspir fash icon 70s collab celebr fem confid @zendaya
1092452730923307010	2019-02-04	['#lunarnewyear', '#maggiejiang', '#shawnyu']	happy us act collect avail chin hong kong taiw kore austral sou east as
1092120900131000320	2019-02-03	['#makeitposs']	mak inspir poss feel urg someth express find way show peopl cre import lev dyl art mus
1091969546829873157	2019-02-03	['#makeitposs']	mak inspir poss meet lev dyl art mus find inspir spark cre streak
1091697927410647040	2019-02-02	['#makeitposs']	togeth
1091665027889856512	2019-02-02	[]	inspir dream achiev want mak poss togeth voic loud mess stronger
1091410865809690626	2019-02-01	[]	pea pod star new kid collect tru unisex stapl doubl denim anyon
1091048482683699200	2019-01-31	[]	level new unisex kid collect pop piec kid could want
1090686089730379778	2019-01-30	[]	sport hero boy girl every kid shop star new unisex collect
1090308608632504321	2019-01-29	[]	flat fit fad sid elev denim comfort whol lot styl shop season's best jean
1089583830451830790	2019-01-27	[]	get clos person season's best jean go dark light new wash awesom extra contrast detail find perfect pair
1089236546505621506	2019-01-26	['#tommyhilfig']	tail look mean suit
1088874160842031104	2019-01-25	[]	two michelin star new cookbook fredrik berseli wel suit shop look
1088503214205480961	2019-01-24	[]	miss chines food chef danny bowy suit inv food shop look
1088149378190270464	2019-01-23	[]	fash lifestyl blog marcel floruss look dap th flex doubl corduroy blaz shop look
1088092268735668227	2019-01-23	[]	@hey_zucker hap bank stat pleas direct mess us @supportattommy assist
1087062219039391744	2019-01-20	['#tommyhilfigerwatch']	mak tim see world perfect travel comp wherev year tak
1086994269649465352	2019-01-20	[]	alway mov stay track goal year
1086927584837943296	2019-01-20	[]	short day long night cal mak every mom count spend tim import thing season
1085238583475216384	2019-01-15	['#tommyhilfigerwatch']	eat wel learn someth new enjoy tim outsid mak tim 2019
1084510399171620864	2019-01-13	['#tommys']	what's sweatshirt col crush shop shad
1083785621934612480	2019-01-11	['#tommys']	new year new neon dial thing highlight hue
1083438328572272640	2019-01-10	['#tommys']	raid arch remix herit '80s '90s fit
1082975124163313664	2019-01-09	[]	@tayloryakowenko
