id	created_at	hashtags	cleaned_text
1091473881997684736	2019-02-01	['#lavenuep']	co direct fernando garc laur kim welcom resta @saks last night nyc
1091462595016642560	2019-02-01	['#odlrfall2018']	megh markl duchess sussex chic tak matern dress ench forest gown
1091459625407389696	2019-02-01	[]	sai de silv daught london perfect pair match mommy look read dynam duo shop latest childrenswear collect
1091352134300372992	2019-02-01	['#odlrfall2018']	megh markl duchess sussex glow ench forest gown visit bristol old vic the print harry
1091060631845912577	2019-01-31	[]	dai look evolv comfort glam oft reach item effortless yet chic say sai de silv @scoutthecity styl evolv moth shop favorit mommy look today
1090312130929328128	2019-01-29	['#odlrspring2019']	paprik tro bright soho corn west broadway grand street tak look ig story see progress @colossalmedia paint
1090020244008124416	2019-01-28	['#odlrspring2019']	bedazzl beaut embroid sequin fring ad spark lam mousselin caft
1090020074499514368	2019-01-28	[]	celin dion look reg wear dip dyed tul coat outsid par cout show
1089712281901064193	2019-01-28	['#sagaward']	const wu shin 2018 wear pre 2019 sequin embroid silk gown
1089712084500267008	2019-01-28	['#prefall2019', '#sagaward']	glitz glamo robin wright bead wrap silk gown
1089711828320600066	2019-01-28	['#odlrfall2019']	gemm chan pretty pink wear gown upcom collect 25th an sag award
1088920010238689280	2019-01-25	['#odlrprefall2019']	orn fabr stapl collect flor chin jacquard coat bouquet lam asymmet wrap dress elev tak mix print
1088815930510057472	2019-01-25	[]	rosy huntington @rosiehw dream flor chin jacquard on blous bow
1088815528263720965	2019-01-25	['#odlrprefall2019']	baroqu flor fairy tal collect
1088574659896004610	2019-01-24	['#odlrspring2019']	ent shop collect vibr col dazzl silhouet
1088570152357163009	2019-01-24	['#odlrresort2019']	spot iv silk georget gown black sequin embroid polk dot
1088554909392351233	2019-01-24	[]	el misterio que escond un par de la nuev tiend de osc de la rent en par
1088554824038260736	2019-01-24	['#odlrspring2019']	fin touch at hard work grap leav lac embroid tul gown
1088554718652260352	2019-01-24	['#odlrspring2019']	exquisit grap leaf embroidery giv tul gown perfect edg
1087750999148822536	2019-01-22	[]	everyon freak ms kim said lik find mummy turn phon immedy noth lik ha
1087750775210733571	2019-01-22	[]	renov new par bout unlik discovery 17th century oil paint hid behind wal serendipit lesson art hist @vvfriedman @nytimes
1086324686840098816	2019-01-18	['#odlrspring2019']	introduc childrenswear collect sunny stripes beauty bot mak coordin littl sweet
1086264628844421122	2019-01-18	['#odlrresort2019']	print sign bot flow tro bag craft ita saffiano leath met garden flow chain strap
1086264348132167682	2019-01-18	['#odlrresort2019']	bring dram silk gown toil du jouy print billow asymmet skirt
1085940788603879424	2019-01-17	[]	vivid hue provid breathtak view west broadway &amp; grand street stay tun @colossalmedia tak paprik tro new height
1084890943332012032	2019-01-14	['#odlrbrid']	dem lac embroid gown fal 2019 collect feat scallop necklin fin craft bow perfect fin
1084840582063816704	2019-01-14	['#odlrspring2019']	@poppydelevingne hit 2019 crit cho award wear iv drap chiffon gown collect
1083860665603973120	2019-01-11	['#odlrspring2019']	inspir silk road twil ruffl skirt perfect match paprik min tro
1083855875662581766	2019-01-11	['#odlrspring2019']	deserv vac jet set styl wear marigold swimsuit silk road king twil rob
1083398060691152899	2019-01-10	['#odlrbrid']	long sleev cord peony lac gown fal 2019 collect feat rich embroidery lux abund
1083388693350633472	2019-01-10	['#odlrresort2019']	lady grac megh markl duchess sussex wear cotton coat
1083138571073212416	2019-01-09	['#odlrresort2019']	grand ent collect feat toil du jouy print modern feminin silhouet tak cue art architect era past
1083137763422203912	2019-01-09	['#odlrresort2019']	town &amp; country uk's wint cov star el tomlinson giv lesson rom wear silk chin gown
1082690804349632514	2019-01-08	['#odlrresort2019']	whisk away crimson houston crossbody bag pair perfect toil du jouy silk chiffon dress
1082655945619050497	2019-01-08	['#odlrspring2019']	detail cady pes dress feat fring flor embroid hemlin
1082310828240658433	2019-01-07	['#odlrprefall2019', '#baftate']	emy blunt gav twirl 2019 los angel
1081286976073011202	2019-01-04	['#odlrspring2019']	glit shin bright fring embroid halt gown
1081209519315787778	2019-01-04	['#odlrresort2019']	elev wardrob stapl collect
1080895777738764290	2019-01-03	['#odlrbrid']	fal 2019 chantil lac tul gown feat micro organz flow took skil craftsm 1 hour hand embroid
1080868996197568517	2019-01-03	['#odlrspring2019']	bel bal discov ging moir fail gown
1080836959340294146	2019-01-03	['#odlrspring2019']	lac lov bead scarlet fail leaf embroid tul on should gown tul cocktail dress
1075763398380531713	2018-12-20	['#odlrprefall2019']	cold should green taffet drap on should cocktail dress train
1074768331729760256	2018-12-17	['#odlrprefall2018']	gold girl beauty embroidery collect
1074755992368353281	2018-12-17	[]	jet set @oscardelarenta pre 2019 collect tail wel glob ref eastern
1074715589741031425	2018-12-17	[]	nee last minut gift inspir tro handb holiday wish com tru
1073692451221716993	2018-12-14	['#odlrprefall2019']	bold pattern tak cent stag collect
1073330475790422017	2018-12-13	[]	tis season shop holiday gift guid today
1073245140737843206	2018-12-13	['#odlrprefall2018']	stat mak stun am clooney wear 2018 nobel peac priz award ceremony
1072986865572163584	2018-12-12	['#odlrresort2019']	silv bel mak ent season lux access collect
1072891480782635008	2018-12-12	['#odlrprefall2019']	blown away view every look new collect
1072891261495988224	2018-12-12	['#odlrprefall2019']	collect feat bold print dar silhouet
1072891092457148417	2018-12-12	['#odlrprefall2019']	introduc collect inspir print textil french renaiss mugh empir rajasthan
1070739685725605889	2018-12-06	['#odlrresort2019']	ey toil du jouy silk chin gown
1070490589840531456	2018-12-06	"[""#juliaroberts'"", '#benisback']"	@oscardelarenta look premy spot
1070384728547778561	2018-12-05	['#odlrbrid']	look lov dem lac styl fal 2019 collect
1070380578200059907	2018-12-05	['#odlrresort2019']	dream mad mapl leaf embroid tul chantil lac cocktail dress
1070059827504779265	2018-12-04	['#odlrresort2019']	incomp jul robert black silk georget gown sequin embroid polk dot premy ben back
1068620198981365760	2018-11-30	['#odlrspring2019']	mak stat black taffet drap on should cocktail dress
1068516841847484416	2018-11-30	['#odlrspring2019']	doubl dazzl hadid sist shin eveningwear look collect
1068235473691267078	2018-11-29	['#odlrspring2019']	bird feath ste scen feath embroid black tul gown
1068183240261992448	2018-11-29	['#odlrspring2019']	gild beauty cov star @priyankachopra breathtak lam mousselin tier gown @voguemagazine
1067835202481852416	2018-11-28	['#aria', '#odlrspring2019']	nicol kidm sight see red carpet wear feath embroid blous silk charmeus harem pant
1067823360405573632	2018-11-28	['#odlrresort2019']	ste show on polk dot embroid gown
1067543529805754368	2018-11-27	['#odlrresort2019']	mak ent lux lac gown collect
1064577495687749633	2018-11-19	['#odlrresort2019']	toil du jouy leath alib bag put fin touch perfect head look
1064552517370081282	2018-11-19	['#odlrfall2018']	bel bal mak ent year holiday party shop discount styl collect
1063190570846306305	2018-11-15	['#odlrfall2018']	cozy chic stay warm red merino pullov flow harvest text raw silk skirt
1062359254768779264	2018-11-13	['#glamourwoty', '#odlrspring2019']	amb heard shin 2018 award embroid tul cocktail dress fring
1062118245875007493	2018-11-12	['#odlrbrid']	simply mesm int lac detail fal 2019 collect
1061637288504057856	2018-11-11	[]	dream island escap follow along today tak break fal step resort 2019
1060927716856422401	2018-11-09	['#odlrfall2018']	am styl par flair @alealimay tak par dreamy styl collect @ellemagazine
1060910077534711809	2018-11-09	['#odlrarch']	view
1060908896724938753	2018-11-09	['#odlrbrid']	ful bloom ench lac standout fal 2019 collect
1060881982564040709	2018-11-09	[]	gild look spring 2019
1060881693505134592	2018-11-09	[]	gold bead chain billiard miniaudy bridg them gilt tassel
1060877457753079808	2018-11-09	[]	fal 1991 feat gild look emphas access
1060876674965889024	2018-11-09	[]	spring 2019 feat fresh tak fring detail tassel hemlin
1060876023955382272	2018-11-09	[]	print spring 2019 inspir roadmap scarf print past season scarf skirt seen @bellahadid stapl fal 1991 collect
1060875373800493056	2018-11-09	[]	look back fal 1991 collect influ spring 2019
1059569155953823746	2018-11-05	[]	i'll giv spin said goldilock felt right
1059536204511748101	2018-11-05	['#odlrspring2019']	saffron vadh stun latest cov @britishvogue wear dip dye chiffon on should gown
1059485280930054144	2018-11-05	['#odlrspring2019']	gild glory gold bead chain billiard minaudy
1059473297371480065	2018-11-05	[]	alumn co direct @oscardelarenta laur kim bfa 04 discuss inspir behind label desig
1059453513028325376	2018-11-05	['#odlrspring2019']	@lupita_nyongo rady 7th an breakthrough priz ceremony wear lam mousselin tier gown
1058447378359947264	2018-11-02	['#powerwomensummit', '#odlrspring2019']	emy ratajkowsk stun drap tulip print skirt fring on should blous rop cuff
1057645337744150529	2018-10-31	['#odlrbrid']	say ye best look season fal 2018 collect
1057373008787058695	2018-10-30	['#odlrspring2019']	nata portm sight see latest issu @vanityfair wear dip dye chiffon on should gown photograph erik madig heck styl samir nasr
1057354505161977858	2018-10-30	['#haiq', '#odlrfall2018']	stun grac tokyo film fest wear hand black tul gown flor embroidery
1057305546850816000	2018-10-30	[]	12th sign zodiac app tru pisc planet wisdom beyond year compass enough feel galaxy els lesson learn wor weight gold
1057304731339669504	2018-10-30	[]	star reflect view aquari energy star hoop ear exud bril lightheart nat attract many friend valu everyth els
1057303933973086208	2018-10-30	[]	brooch exact repres capricorn goat part climb top mat slow along way fish abl div deep see find way bring success everyon
1057302714835722241	2018-10-30	[]	happy go lucky jupit sagittari show miss accompl attitud tim split two vibr col doubl cryst drop ear perfect keep cent peac
1057300874740068352	2018-10-30	[]	scorpio emot run deep sea sea urchin surv bottom flo lik sign repres protect spin want cross shop pav sea urchin ear
1057299935555665921	2018-10-30	[]	eleg collect libr calm stress situ fan stay cool process ask on thing expect flashy necklac draw at flirtaty person
1057298493872717829	2018-10-30	[]	del car virgo giv moon star everyon liv mak mistak two distinct sid perfect compl exhibit nee pra let know
1057297127733411840	2018-10-30	[]	pearl sun star button ear excel gift lio alway lov spoil rul sun leo queen stag spot crowd man pearl whit tee
1057296514089922560	2018-10-30	[]	smal moon hoop best cho cant emot cre zodiac complet rul moon mood chang drop dim best stay best sid
1057295592265801735	2018-10-30	[]	pair ear express dual airy gemini's nat dangl pearl june's repres jewel way pin twin long show freedom show lov
1057294609620066305	2018-10-30	[]	desir luxury const beauty bul zodiac sint sign taur rul neck perfect acc piec mak ey gleam shop moon star necklac
1057294019821268993	2018-10-30	[]	ary mov moon star reach goal show want ring show empow heart driv amb wheth we'r ready shop moon star ring
1057293143299756032	2018-10-30	[]	writ star discov shop best jewelry season bas star sign
1057262031768825857	2018-10-30	[]	incred night clos @dominicanamoda fash week domin republ
1055833750234378241	2018-10-26	['#meghanmarkl']	may worn best look ev gorg @oscardelarenta gown
1055831069075873793	2018-10-26	[]	megh markl wear osc de la rent tul gown print harry aust geograph socy award
1055823718134489093	2018-10-26	['#odlrprefall2018']	megh markl duchess sussex fairyt mom austral wear whit tul gown las cut seagul
1055615203600150528	2018-10-26	[]	fal lov latest brid collect @voguerunway
1055614696525586433	2018-10-26	[]	brid 2012 pres brid showcas chic tak wint wed
1055614275232940034	2018-10-26	[]	spring 1996 brid reflect progress nin independ femin ind tim
1055611593336254464	2018-10-26	[]	carib brid look spring 1992 show inspir domin republ
1055610938374742016	2018-10-26	[]	fal 1982 show brid glamo larg sparkl
1055610415193972736	2018-10-26	[]	tak look back brid season past clip @naomicampbell clos spring 1994 show
1055559081442926598	2018-10-25	[]	view latest brid fal 2019 collect @oscardelarenta
1054842415960522752	2018-10-23	['#odlrbrid']	com brid look new fal 2019 collect
1054841240750092288	2018-10-23	['#odlrresort2019']	congrat bril jul lou win 2018 mark twain priz acceiv award wear lac gown photograph scot suchm john f kennedy cent perform art
1054484297825042434	2018-10-22	['#odlrbrid']	lif dream eth lac fal 2019 collect
1053374568071659521	2018-10-19	[]	what's alib shop best bag season
1053300744621821952	2018-10-19	['#odlrprefall2018', '#whatsyouralib']	day town aim song black gold alib box top handl bag
1053289151863373824	2018-10-19	['#odlrresort2019']	ful bloom look chic whit lay net gown multicol flor crochet appl
1052967698446110721	2018-10-18	['#odlrbrid']	fit princess brid shop collect breathtak brid styl
1052921402389655552	2018-10-18	[]	incomp carry mae weem star cov @tmagazine's 2018 gre issu wear on cady cocktail dress
1052919773892435969	2018-10-18	['#odlrfall2018']	elev ev wear metal black merino rib pullov ench forest chin skirt
1050780193210679297	2018-10-12	['#odlrfall2018']	clair dan stun hudson riv park 20th annivers gal wear tul cocktail dress burgundy velvet swirl appl
1050779940440952832	2018-10-12	[]	naut stripes perfect nod chic holiday
1050778053012541440	2018-10-12	[]	beauty skirt bouquet walk runway
1050777174897250305	2018-10-12	[]	print rob caft stapl season
1050774274015944705	2018-10-12	[]	resort 2019 collect stor week tak look back resort 1982 collect
1050432492010844161	2018-10-11	['#odlrprefall2018']	sens sequin gold tul column gown sequin fring fishnet embroidery black tul dress silv starf fring embroidery
1050427562235711490	2018-10-11	['#odlrbrid']	brid bliss flo aisl spring 2019 flor embroid gown
1050130953111257092	2018-10-10	[]	resort 2019 collect avail stor shop look
1049700818713112576	2018-10-09	[]	mak wav pre 2018 black tul dress silv starf fring embroidery
1048230354899947527	2018-10-05	[]	grand ent spring 2019 lightweight striped cotton tun ecru lin harem pant
1047931002318999552	2018-10-04	['#odlrprefall2018']	eth embroidery myst gown collect
1047610346381484036	2018-10-03	[]	fresh flor annabel fle tak swarovsk cryst min tro bag doubl fac stretch wool crop jacket metal flor embroidery spin
1047574431957225473	2018-10-03	[]	shin bright spring 2019 ging moir fail gown
1047197236776632320	2018-10-02	[]	@zoekravitz wear spring 2019 circ ik silk drap busty dom perignon @lennykravitz assemblage' exhibit weekend
1045740282065670144	2018-09-28	[]	am clooney stun resort 2019 stretch wool crep tromp l'oiel pencil dress
1045678766188638208	2018-09-28	[]	lif dream resort 2019 black embroid tul gown
1045665124709740546	2018-09-28	[]	mak ent pre 2018 navy wool felt coat silv cor embroidery navy tul dress silv sequin fishnet embroidery
1045486851656683520	2018-09-28	[]	icon garden flow tro bag seen throughout collect
1045485033262395393	2018-09-28	[]	bold col flow silhouet show inspir spring 2019 collect
1045483136749047808	2018-09-28	[]	look back fal 1984 runway show
1044293134337933312	2018-09-24	[]	el fan stun los angel film fest resort 2019 black lac bod whit mapl leaf embroid organz gown
1044287348383584257	2018-09-24	[]	megh markl duchess sussex stun bond stretch crep pepl blous coach cor award print harry
1043147725418782720	2018-09-21	[]	marvel rachel brosnah emmy win @rachelbros star cov @variety spring 2019 red dip dye chiffon on should gown
1043134606445359104	2018-09-21	[]	view every look osc de la rent spring 2009 collect
1043133833338597377	2018-09-21	[]	@voguerunway describ graph print worn @cocorocha on compel look season
1043133305573531648	2018-09-21	[]	collect feat vibr paint flor print us rich col palet
1043132480902053888	2018-09-21	[]	tak look back 10 year ago spring 2009 runway show
1042775160875569153	2018-09-20	['#odlrspring2019']	bombshel beauty irin shayk @crfashionbook pink feath embroid chiffon gown
1042534091030192129	2018-09-19	[]	lac lov spring 2019 bead scarlet fail leaf embroid tul on should gown bead black fail leaf embroid tul cocktail dress
1042444845632180226	2018-09-19	[]	at lov spec look behind scen mak spring 2019 intars crochet silk raff gown mus gasolin tequil
1042057477792129024	2018-09-18	['#emmy']	sarah paulson stun spring 2019 feath embroid black tul gown
1041859720439623680	2018-09-18	['#emmy']	runway red carpet congrat @rachelbros win outstand lead actress comedy sery marvel mrs maisel acceiv award spring 2019 dip dye chiffon red should gown
1041809221963198464	2018-09-17	[]	fring frenzy spring 2019 illud tul fring embroid lam gown
