id	created_at	hashtags	cleaned_text
1093188939547111426	2019-02-06	['#toryst', '#toryburchss19']	tylyn nguy wear someth wild print dress @torysport ruffl sneak get look new shop
1093151408763953152	2019-02-06	['#toryburchss19', '#destinationanywh']	wear new someth wild print
1092915906571890688	2019-02-05	[]	@aliciadru hi happy hear posit expery thank feedback
1092914828501544961	2019-02-05	[]	@_seeairuhhh hi happy hear posit expery thank feedback
1092907081924050944	2019-02-05	[]	@laramuela hi pleas send us dm best email address reach memb team contact thank
1092906781804761088	2019-02-05	[]	@sarahclose412 hi pleas send us dm best email address reach memb team contact thank
1092895039901102081	2019-02-05	['#toryburchss19', '#destinationanywh']	spring 2019 inspir par buddy rev travel lov story
1092802694211923968	2019-02-05	['#toryburchss19', '#destinationanywh']	introduc photograph @alasdairmclellan styl @benjaminbruno_ hair @anthonyturnerhair mak @lynseyalexander cast @pg_dmcasting feat @liyakebede @walldamort @hayettmccarthy @hoooooyeony
1092799790734340102	2019-02-05	['#toryburchss19', '#destinationanywh']	off spring excit
1092548802119192576	2019-02-04	['#destinationanywh', '#toryburchss19']	fath buddy alway impecc 1960s ven on favorit city favorit city
1092530364432764928	2019-02-04	['#loverelentless']	introduc fou de toi mean crazy new scent build upon fragr inspir lov story par
1092490358955692032	2019-02-04	['#destinationanywh', '#toryburchss19', '#divin']	moth rev const sourc inspir
1092434465559904258	2019-02-04	['#destinationanywh', '#toryburchss19']	every sum par spent six week sail ita greec morocco spain
1092127008119754752	2019-02-03	['#toryburchhom']	antigu photograph @voguemagazine @vogueliving
1091749269047005185	2019-02-02	['#nyfw', '#groundhogday']	least i'm consist
1091456262766817282	2019-02-01	['#longweek']	friday portrait
1091426779691208704	2019-02-01	[]	@lilbmer hi pleas send us dm best email address reach memb team contact thank
1091343153993580550	2019-02-01	['#toryburchfellow']	apply new program op 50 wom entrepr receiv trip off day workshop 1 fellow $5k grant busy educ @toryburchfdn
1091064797498613761	2019-01-31	[]	class tb monogram inspir monogram design fath buddy taught eleg every sens word way tre peopl way liv way dress new scarv com soon
1090993481051488256	2019-01-31	['#teamt']	congrat incred vis team win @windowswear best holiday window
1090987461466091520	2019-01-31	['#pinkpillow', '#antigu']	alway lov
1090723901771038722	2019-01-30	['#lovemyboy']	henry southampton
1090625473024086016	2019-01-30	['#toryburchhom']	soursop sorbet bowl press glass win glass com soon
1090250222901571585	2019-01-29	['#embraceambit']	@toryburch shar big ambit wom everywh sery ev philadelph
1090009077827149824	2019-01-28	['#toryst']	@majawyh awn stripe hoody pant
1090007059565817862	2019-01-28	[]	sund &amp; styl wear @toryburch @jenmeyerjewelry
1089975159832875010	2019-01-28	['#toryburchhom']	lettuc war candl
1089918344617250817	2019-01-28	[]	@emilyisler hi memb team reach soon thank
1089913204375994368	2019-01-28	['#stormreid', '#sund', '#toryst']	patchwork bow blous
1089912991632506881	2019-01-28	['#sund', '#toryst']	@stormreid patchwork bow blous
1089912689026056192	2019-01-28	['#sund', '#toryst']	@mindykaling look gre scallop shirt v swe hol coat fring bow dress
1089282037226397702	2019-01-26	['#onepiec']	wor best
1088920552155299840	2019-01-25	[]	limit edit receiv comply set @torysport lac buy pair sign ruffl sneak supply last find nearest bout
1088582313619931136	2019-01-24	[]	@torysport nev look good @oprah @oprahmagazine @gayleking xx
1088550312842022912	2019-01-24	[]	@jennbarbs hi pleas send us dm best email address reach memb team contact thank
1088548332123930631	2019-01-24	[]	@emilyupjohn hi pleas send us dm best email address reach memb team contact thank
1088510271780462596	2019-01-24	[]	
1088465081623560203	2019-01-24	['#torysport']	@torysport lov slid
1088164266266578946	2019-01-23	[]	@wendyk03725438 hi pleas send us dm best email address reach memb team contact thank
1088082341329846272	2019-01-23	[]	beauty flow @michaelgflowers thank
1087823206638125056	2019-01-22	['#emilisindlev', '#toryst']	constel print bow shirtdress gre min bag
1087743555446235143	2019-01-22	['#valentinesday']	new juliet satchel crossbody clutch perfect
1087714458045214721	2019-01-22	[]	on dad pillow par could needlepoint hour favorit hobby
1087426405556801536	2019-01-21	[]	@ohhh_theromance hi pleas send us dm best email address reach memb team contact thank
1087416336131739649	2019-01-21	[]	cutest video ev seen instagram @simply_madisonjade
1087379663100493826	2019-01-21	['#mlk', '#mlkday']	must us tim cre knowledg tim alway rip right martin luth king jr
1087113813411926017	2019-01-20	['#yearofthepig', '#lunarnewyear']	introduc peggy pig
1086650756248334336	2019-01-19	['#lunarnewyear']	wear new constel print
1086364496950628353	2019-01-18	[]	mem hawai wish warm day
1086351278790332421	2019-01-18	['#toryburchresort19']	resort 19 bag photograph intern
1086319812903616512	2019-01-18	['#toryst']	@blancamiroscr awn hoody pant rory bag adry slid
1085582603011395584	2019-01-16	[]	@richmarr hi pleas send us dm best email address reach memb team contact thank
