id	created_at	hashtags	cleaned_text
1093207968751841281	2019-02-06	[]	@gigihadid mak want shop ladylik bikin
1093204065511710723	2019-02-06	[]	amazon's flash sal there's real excus buy coat
1093200202566197248	2019-02-06	['#fashionweek']	get behind look
1093200171821875200	2019-02-06	[]	we'll wear lingery that's @emrata
1093193937496539136	2019-02-06	[]	lov fash lov jean lov wom @sofiavergara @walmart
1093175000272637954	2019-02-06	[]	@aoc's whit cap blaz could start mov
1093158383300083712	2019-02-06	['#nyfw']	know everyon wear
1093151592667381762	2019-02-06	[]	bring sexy back
1092941456304689152	2019-02-06	[]	lov latest @something_navy piec @nordstrom
1092921326145282048	2019-02-05	[]	comfy heel skimp styl
1092918307555037186	2019-02-05	[]	easy pack wrinkl best
1092915787914981376	2019-02-05	[]	best flat @nordstrom
1092911256636440576	2019-02-05	['#popsugaratkohl']	mak pant edit feel bold enough try season
1092884329594793987	2019-02-05	[]	hottest on swimsuit 2019
1092869732636725249	2019-02-05	[]	find perfect match @urbanoutfitters @shopbop
1092869305463648256	2019-02-05	[]	kate's boot new look
1092863445857431559	2019-02-05	['#popsugaratkohl']	everyth bet pocket @kohls
1092861432914432000	2019-02-05	[]	@ashleygraham's new @swimsuitsforall suit com rul must lov '90s
1092860572562001920	2019-02-05	[]	might nee minut
1092852944939241472	2019-02-05	[]	best everyday sho wor invest
1092849109583699968	2019-02-05	[]	there's noth bet sign look
1092835757176352769	2019-02-05	[]	@priyankachopra chic ev @fendi
1092831733068763136	2019-02-05	[]	'tis season tight
1092818396901720073	2019-02-05	[]	kat middleton's dress com stun col
1092807598854864896	2019-02-05	[]	@gigihadid's new @reebok collect
1092766824113016832	2019-02-05	[]	kate's boot stil avail mov fast
1092606497568243712	2019-02-05	[]	mil reason lov @ladygaga's custom @louisvuitton gown
1092601466433556480	2019-02-05	['#anthropolog']	mov hom
1092594169082720256	2019-02-05	[]	ev wear wed @nordstrom
1092582591780347909	2019-02-05	[]	hurry shop beat
1092561452127395840	2019-02-04	[]	can't turn good sal @nordstrom
1092556418157289472	2019-02-04	[]	count day next ski trip
1092547863186493442	2019-02-04	[]	cut afford dress @walmart
1092542325132328960	2019-02-04	[]	paulin porizkova's first sport illust swimsuit issu 36 year ago
1092534273393991687	2019-02-04	[]	almost decad styl inspir
1092510115180220417	2019-02-04	[]	22 tim @katebeckinsale effortless nail street styl look
1092497534784811008	2019-02-04	[]	@themandymoore look rady outfit
1092488010048983041	2019-02-04	[]	roy loy @givenchy
1092484696129318914	2019-02-04	[]	spok @sofiavergara new denim lin @walmart
1092484194759032838	2019-02-04	[]	fin leg wear off
1092476393072611329	2019-02-04	[]	k what's cut @giseleofficial
1092475423009792002	2019-02-04	[]	chic af @oliviapalermo
1092471613331816453	2019-02-04	[]	hey @rihanna chant get detail sunglass
1092449970228248577	2019-02-04	['#superbowl']	@emrata put outfit sham
1092236370398142466	2019-02-04	[]	shop favorit sexy dress internet
1092231530410397697	2019-02-04	[]	go emy go
1092218698377641986	2019-02-04	[]	right tim valentine's day
1092213837405843457	2019-02-04	[]	edit pick wint @reformationx @nordstrom @hm @scotch_official
1092194845676965890	2019-02-03	[]	lov new @katespadeny releas
1092182209811881985	2019-02-03	[]	edit shop @hm @hmusa
1092182204887769088	2019-02-03	[]	best lingery set @amazon $13
1092158544533749760	2019-02-03	['#fashionweek']	nee help pronount @prabalgurung we'v got cov
1092148254605803521	2019-02-03	[]	@baublebar ear
1092148243973189632	2019-02-03	[]	cut yet afford dress shop onlin
1092147029642498048	2019-02-03	[]	favorit dress next vac
1092147021975375872	2019-02-03	[]	shop favorit loaf onlin
1092143249479925760	2019-02-03	[]	favorit afford flat @walmart
1092142008632819712	2019-02-03	[]	ask valentine's day
1092139463575330816	2019-02-03	[]	want try outfit wint
1092133143753248768	2019-02-03	[]	on edit show us favorit afford blaz @hm @hmusa
1092114273814409217	2019-02-03	[]	edit work ess elev wardrob
1092109411319873537	2019-02-03	['#popsugaratkohl']	on edit dish favorit comfy dress btw sal
1092100444946616322	2019-02-03	[]	bikin get ad cart across internet @iskra miam
1092096691468189702	2019-02-03	['#aery']	aery back anoth inspir unretouch campaign
1092063422097866752	2019-02-03	[]	icym @rothys cre zodiac flat collect dream
1091829890729603077	2019-02-02	[]	lov on swimsuit curvy girl
1091827366748405761	2019-02-02	[]	matern styl finest
1091764479891853312	2019-02-02	[]	afford @dagnedover bag keep org
1091749603446325248	2019-02-02	[]	best mid dress @freepeople @hmusa @madewell @asos
1091735531506016257	2019-02-02	['#nyfw']	peopl keep upd
1091495432373583873	2019-02-02	[]	dior gown though
1091476327390236674	2019-02-01	[]	megh @givenchy
1091458936799145984	2019-02-01	[]	look good alway cost fortun @nordstrom @urbanoutfitters @freepeople
1091439309608181766	2019-02-01	[]	nbd i'll wear old thing @mcqueen dress gard party
1091421701735366656	2019-02-01	[]	favorit afford flat @walmart
1091421442334429191	2019-02-01	[]	get ready see fac everywh
1091411027462373376	2019-02-01	"[""#superbowl's""]"	com outfit yet
1091400553152892928	2019-02-01	[]	@draperjames extend siz rang
1091388292229156865	2019-02-01	[]	shop smart
1091386209337786370	2019-02-01	[]	fash girl know cruc
1091383948582756354	2019-02-01	[]	get cool @beyonce's @jacquemus sho
1091381173811638273	2019-02-01	[]	@kendalljenner took walk wild sid boot
1091366075554500608	2019-02-01	[]	@priyankachopra's @eliesaabworld gown absolv capt
1091356009644343298	2019-02-01	[]	meghan's @oscardelarenta dress feat wild anim print
1091350729351143425	2019-02-01	[]	what's fash editors' shop list feb
1091337138023657474	2019-02-01	[]	we'v got maj heart @rothys new astrolog flat collect
1091317271962812417	2019-02-01	[]	stil shop meghan's sued boot
1091263144926855169	2019-02-01	[]	duchess sussex less sometim
1091160725857411073	2019-02-01	[]	ring sery good @nordstrom @macys
1091144617507151872	2019-02-01	[]	edit pick wint @reformationx @nordstrom @hm @scotch_official
1091142355019853825	2019-02-01	[]	grab gal
1091102841446584320	2019-01-31	[]	snapch giv us kind inspo
1091087742392586245	2019-01-31	[]	show got
1091071636915273729	2019-01-31	[]	you'l want try outfit wint
1091067362617511936	2019-01-31	[]	nee digit detox try
1091066103151947776	2019-01-31	[]	tattoo peopl consid leng bikin top height high
1091064854058860546	2019-01-31	[]	cut flat $50
1091062579940732928	2019-01-31	[]	we'r onboard wed fash trend
1091056536758161413	2019-01-31	[]	edit @macycwilliams show us favorit afford blaz @hm @hmusa
1091039675526074369	2019-01-31	[]	@disney get us
1091036913883119616	2019-01-31	['#popsugaratkohl']	favorit thing @kohls
1091036909793673216	2019-01-31	['#popsugaratkohl']	ad cart immedy
1091026842432212995	2019-01-31	[]	wel hello
1091026341556817922	2019-01-31	[]	dress perfect valentine's day $150
1091024830223302656	2019-01-31	['#aery']	latest campaign feat new model definit recogn
1091019295679758338	2019-01-31	[]	$20 @zara biggy
1091015040927453185	2019-01-31	[]	gorg gown mak way red carpet
1091006706363125760	2019-01-31	[]	glow @leamichele
1090999914493108225	2019-01-31	[]	meghan's wear $120 gemston stud ear canad brand
1090993375506063360	2019-01-31	[]	duchess sussex less sometim
1090977266513993728	2019-01-31	['#ootd']	@beyonce's sexy valentine's day outfit inspo nee
1090812933234479104	2019-01-31	[]	alert alert v gift guy
1090804377697300485	2019-01-31	[]	best red lingery onlin
1090798588278517761	2019-01-31	[]	say dress
1090777447635828736	2019-01-31	[]	favorit dress next vac
1090772920807448577	2019-01-31	[]	nee anoth reason shop
1090771909581701120	2019-01-31	[]	introduc justin bieber's cloth lin includ short say drew crotch
1090768389046452225	2019-01-31	[]	cas
1090768136859803649	2019-01-31	[]	@target slip sneak comfy cut uncomply
1090766876236496896	2019-01-31	[]	going want mak spac closet
1090766638679552001	2019-01-31	[]	get gift she'll lov year @ugg @hankypankyltd @sugarfina
1090756811052011520	2019-01-30	[]	we'r littl jeal fash girl
1090751528946843649	2019-01-30	[]	gam
1090740956800925701	2019-01-30	[]	class piec forev @nordstrom
1090735177087832066	2019-01-30	[]	basketbal favorit sport lik outfit @kendalljenner's wear court
1090732671771250688	2019-01-30	[]	edit shop @hm @hmusa
1090723887699165185	2019-01-30	[]	flat on swimsuit we'r lov
