id	created_at	hashtags	cleaned_text
1093088506329686016	2019-02-06	[]	ad dog rescu @priyankachopra nor shor anim leagu littl two year ago
1093087675542847488	2019-02-06	[]	j spot new york giant rock fing
1093086097083695104	2019-02-06	[]	teddy bear weird bunch ros aly object card vers writ someon wareh
1093085560401473536	2019-02-06	[]	on bing 2019
1093082150696636416	2019-02-06	[]	recal elbaz ysl michael kor c lagerfeld chlo twic
1093078068565037057	2019-02-06	[]	spot lik bell hadid victor beckham outfit favo hardwork way
1093073348270215169	2019-02-06	[]	mak ens good cleans every morn new year's resolv
1093067385463033856	2019-02-06	[]	wel fact @naomicampbell beauty icon sint first burst onto scen
1093060694126272513	2019-02-06	[]	@mydrunkelephant @larocheposayuki @la_prairie see brit vogue's favourit new way transform skin
1093050783992594432	2019-02-06	[]	think ahead holiday three spectacul new op rad 2019
1093046975547740160	2019-02-06	[]	want travel smart fair aw go
1093042765246709760	2019-02-06	[]	hair skin body tre thing tre 2019
1093022167694958593	2019-02-06	['#osc']	rememb bj swan mom 2001
1093000412100206592	2019-02-06	[]	@chanel @tomford @marcjacobs unveil beauty collect spec mal custom mak design men long nich
1092978376195887104	2019-02-06	[]	par good fash op commun regroup fash profess brand entrepr design expert said isabel lefort
1092956362273738752	2019-02-06	['#marypoppinsreturn']	every singl costum @the_favourites cre six week sandy powel also work tim
1092934924263452672	2019-02-05	[]	brit vogue's pick best novel memoir story essay hit bookshop season
1092932211010166786	2019-02-05	[]	spring horizon think pink
1092929232093749248	2019-02-05	[]	century sint first raz market wom cre what's chang
1092926262585245696	2019-02-05	[]	chant meet on @naomicampbell
1092923293517127680	2019-02-05	[]	see sing put best pok fac ahead pot fab gag fash mom yet
1092920335463264257	2019-02-05	[]	@dualipa start 2019 on clear agend want continu empow wom
1092917211709231105	2019-02-05	[]	off @gwynethpaltrow bring @goop wel knowledg @netflix
1092913941917913089	2019-02-05	['#egggang', '#talkingeg']	instagram battl swept soc med mystery set dethron kyly jen
1092910975672639489	2019-02-05	[]	skat boy brit aristocr profil pol teen lik young leonardo dicaprio
1092907788584583169	2019-02-05	[]	@ladygaga @louisvuitton @reginaking @yalitzaaparicio @prada rachel weisz opt @marcjacobs
1092904571041705995	2019-02-05	[]	fash industry becom ev astut popst busy strategies follow @rihanna's latest mov @savagexfenty
1092901547468640261	2019-02-05	[]	cost best pict osc campaign run 15 mil doubl cost decad ago
1092898541087932418	2019-02-05	[]	osc bought
1092895562431713280	2019-02-05	[]	@yoox unveil franc sozzan priv collect 397 ready haut cout piec 190 access lat edit wardrob
1092892598686109696	2019-02-05	['#equinoxhotel']	contribut edit march 2019 cov star @naomicampbell showcas pow hum body @equinox first ev hotel campaign
1092889628225482753	2019-02-05	['#askev']	issu bor bor bor lif good on read ask @evawiseman
1092886663460806657	2019-02-05	[]	princess diary hap can't wait next instal quot mad movy mag stil ad today
1092883693289525248	2019-02-05	[]	wond ingredy tre acn breakout new gen retinol suprem ant
1092880660556120065	2019-02-05	[]	spot lik bell hadid victor beckham outfit favo hardwork way
1092877941485289475	2019-02-05	[]	april @v_and_a reop jewellery gallery 80 new addit includ queen victor sapphir coronet
1092874901080469505	2019-02-05	[]	real bought ide rom partn sort mag secret door whol world @dollyalderton
1092871908490690562	2019-02-05	[]	soc med link direct impact increas death gen wellb group young peopl
1092869146302472192	2019-02-05	[]	scand girls' favourit knitwear menswear label that's found fan skept
1092866177955700737	2019-02-05	['#newvog']	edit @edward_enninful cov rev alway spark hiv cre soc med
1092863408259694592	2019-02-05	['#wakeup', '#handmaidst']	styl pierc tak fam 1984 ronald reag polit campaign morn americ poign riff
1092860601435594753	2019-02-05	[]	fash fan stil mourn loss old celin rihann step coat phoeb philo last collect
1092858052905189386	2019-02-05	[]	@asos fin launch first homew lin pric start 8
1092855392235864064	2019-02-05	['#nyfw']	expect new design tak class hous form fixt mak return
1092852662016659459	2019-02-05	[]	reg stat welcom headband lif
1092849914797871109	2019-02-05	[]	best headband market right subtl nod roy fash
1092847199594209280	2019-02-05	[]	industry stil drag feet recogn wom helm film stop us celebr 2019 fem film
1092844714473197568	2019-02-05	['#yearofthepig']	happy chines new year @emma_weymouth shar vog secret two fest dish @chinatanglondon
1092842264999665665	2019-02-05	[]	vog photograph jeps stockholm capt emerg street styl trend
1092839818789310466	2019-02-05	['#osc']	vog meet three wom direct whos film hit view crit alik overlook best direct categ
1092834271973294080	2019-02-05	[]	week sarah har shar three wom fac nee facetim
1092832988440784896	2019-02-05	[]	vog photograph jeps stockholm capt emerg street styl trend
1092831400837898240	2019-02-05	['#dumbo']	14 star alongsid ev green colin farrel tear @disney_uk class com march 29
1092828607557320705	2019-02-05	[]	harry's influ particul poign emerg menswear design @danielwfletcher
1092826289243897857	2019-02-05	[]	spring horizon think pink
1092825522776748038	2019-02-05	[]	brit vogue's pick best novel memoir story essay hit bookshop season
1092824241949556736	2019-02-05	[]	celebr march 2019 issu brit vog host liv sign cov star @naomicampbell london friday click attend inform
1092822056696205314	2019-02-05	[]	easy al tough extery sovereign jacket world
1092819023744634881	2019-02-05	[]	perfect pair pearl ear lip balm sav pout wint new season item ad basket
1092815943514947585	2019-02-05	[]	off 2019's start block tim start plot plan spring sum look
1092812743646871553	2019-02-05	[]	welcom first dig diary month download best bit tech cur @thedigifairyz
1092809488086777856	2019-02-05	['#7rings']	styl mom can't miss @arianagrande's mus video
1092806449246416897	2019-02-05	[]	distinct rememb going justin bieb concert walk red carpet ful fac acn @kendalljenner set record straight acn
1092803428609343489	2019-02-05	['#osc']	new host perform film predict win big night
1092796631915917313	2019-02-05	[]	const head continu foc remain fix
1092792193566326785	2019-02-05	[]	priyank chopr play award 2018 netflix docu sery cult lead bhagw shree rajneesh
1092788173552476160	2019-02-05	[]	journ pur honest bring just bring voic voiceless nobl @janinedigi
1092783912374468610	2019-02-05	[]	@mariekondo lead us toward world fre clut read top tip mast ultim digit tidy
1092779744356192263	2019-02-05	[]	@missvogueuk profil styl mal celebr watch 2019
1092775226641956864	2019-02-05	[]	see sing put best pok fac ahead pot fab gag fash mom yet
1092773559217332224	2019-02-05	[]	lov preach femin sist seem lik clout mayb mak diff someon lif bet @dualipa tweet
1092771839800160257	2019-02-05	[]	contribut edit cov star @naomicampbell tak behind scen march 2019 issu brit vog newsstand watch ful episod
1092771039006867456	2019-02-05	[]	feel degrad off com think cap @becauseimfreida rev
1092767366063235073	2019-02-05	[]	good new ss19 sho trend real someth everyon
1092763369436864513	2019-02-05	[]	@mydrunkelephant @larocheposayuki @la_prairie see brit vogue's favourit new way transform skin
1092759648350937088	2019-02-05	[]	off @gwynethpaltrow bring @goop wel knowledg @netflix
1092757157181865984	2019-02-05	['#osc']	i'm sur i'll terr bradley coop said upcom perform lady gag here's everyth nee know hollywood's biggest night film
1092753931413962752	2019-02-05	[]	@olehenriksen fan rejo skinc brand lov hollywood back relaunch uk
1092750946587869184	2019-02-05	[]	@ladygaga @louisvuitton @reginaking @yalitzaaparicio @prada rachel weisz opt @marcjacobs
1092747651131559936	2019-02-05	['#yearofthepig']	@emma_weymouth expl lif behind clos door on london's styl chines resta
1092746688266153984	2019-02-05	['#egggang', '#talkingeg']	instagram battl swept soc med mystery set dethron kyly jen
1092745698603261952	2019-02-05	[]	skat boy brit aristocr profil pol teen lik young leonardo dicaprio
1092744462365876225	2019-02-05	[]	fash industry becom ev astut popst busy strategies follow @rihanna's latest mov @savagexfenty
