id	created_at	hashtags	cleaned_text
994970623880376320	2018-05-11	[]	lux hotel par themandarin ory every fragr lov dream
994962766913064960	2018-05-11	[]	team brown coolest sum collab
993873955500027904	2018-05-08	[]	hist castl tusc dream stay
991078354701996034	2018-04-30	[]	watch stefflon don's funny af card impress on reason lit obsess
990984543162327041	2018-04-30	[]	ultim ibiz expery ushua
990976866537402369	2018-04-30	[]	boujiest hotel rom check rom cavalier
990927454989668352	2018-04-30	[]	tig tayl revamp class perfum rankin
988907195369705472	2018-04-24	[]	exclud jar leto rev get glossy af man
988535114220138497	2018-04-23	[]	adam nagait meet stand star ter new tv obsess
986908082000289793	2018-04-19	[]	rock best lip hollywood naom har smooch dwayn johnson
986251631334445056	2018-04-17	[]	ski hotel lit
983417546593402881	2018-04-09	[]	harley vier cre go sum sho
983409418808233985	2018-04-09	[]	fab thing hap olivy award
982672365510373377	2018-04-07	['#win']	we'v team @rhodianotebooks off on lucky follow chant 100 wor stat click ent
981150094836879360	2018-04-03	['#win', '#coconutfirm']	miss chant 10 @palmersuk coconut oil body firm pack includ new body firm sheet mask firm body lot ent chant win
979335744127950848	2018-03-29	[]	look day
978970338963918848	2018-03-28	[]	look day
978961547719532549	2018-03-28	[]	helen christensen tak supermodel worthy selfy
978953188169670656	2018-03-28	[]	megh markl lov lipstick inspir aposs roy wed guest
978949029462765568	2018-03-28	[]	megh markle's fath get spec gift ahead ofth roy wed
978945088779964416	2018-03-28	[]	queen elizabe might skip part print harry megh markl wed
978927923272015872	2018-03-28	[]	bit beyont prim suspect
978641506721509376	2018-03-27	[]	corn spa best hot tub country
978633486037913606	2018-03-27	[]	12 kor beauty produc nee shelf rn
978625488821334016	2018-03-27	[]	look day
978617846942052354	2018-03-27	[]	stormy daniel wont slut sham sil
978607593533911041	2018-03-27	[]	angelin joliereport new man lif
978602686588313601	2018-03-27	[]	christina aguiler person reason support domest viol victim
978592405120266241	2018-03-27	[]	kendal jen get polit stronganti trump mess
978587603271372800	2018-03-27	[]	megh markl pick maid hono kat middleton
978578533453914112	2018-03-27	[]	ann far may swear marry good divorc chris prat
978573672230391809	2018-03-27	[]	kyly jen teas maj hair chang instagram
