id	created_at	hashtags	cleaned_text
1093086912485699584	2019-02-06	[]	best cont tim accord pro
1093083983854874626	2019-02-06	[]	vog runway visit madrid cov loc fash week first time; read best show city fash hist
1093081061037432833	2019-02-06	[]	valentine's day gift anyth bas
1093077765732089858	2019-02-06	[]	lov vint new york definit want check instagram
1093073663618895873	2019-02-06	[]	prev four o'clock snack attack
1093069824660570112	2019-02-06	[]	cle closet weekend read first
1093066012763787264	2019-02-06	[]	rihann wor coat phoeb philo's last collect prov tru old celin devot
1093062169653071873	2019-02-06	['#vogueworld']	backdrop conserv turk socy gizem erh mert ek pop lik twin flam ref put anoth way might istanb wild dress duo
1093058858090749953	2019-02-06	['#vogueworld']	every art real lik someon alway want try would get lot at tim everyon els say @sethbogartok
1093054951742410753	2019-02-06	[]	baby sussex lik want naught expect spoil tot
1093050885092061184	2019-02-06	[]	doppelg kat moss rihann jan birkin
1093046877833048064	2019-02-06	[]	skort next forgot '90s trend expery rev
1093042928841314305	2019-02-06	[]	chines pop star victor song on world best wom
1093038898937245696	2019-02-06	['#10yearchallenge']	mak fash
1093034834556080128	2019-02-06	[]	nev ask wom wom celebr baby
1093030872742326272	2019-02-06	[]	alon want sery soul stay end unfortun answ ye
1093028281421574144	2019-02-06	[]	many misogyny shoot nee americ mak hard dang men get gun
1093025201464451072	2019-02-06	['#vogueworld']	i've alway shapeshift say kyl cart 23 contort limb mov labyrinthin way
1093022496612327424	2019-02-06	['#vogueworld']	shangha mult troup cre perform art straddles beauty bizar
1093018998290161664	2019-02-06	[]	origin french fac cream ultim por ton 10 beauty produc find every model kit
1093015103946018823	2019-02-06	['#vogueworld']	doppelg kat moss rihann jan birkin
1093010953439006720	2019-02-06	[]	next tim find mosey target find on aisl extr vibr
1093006918006788099	2019-02-06	[]	fin know gisel b leonardo dicaprio on hottest coupl ear aught brok
1093002833467793408	2019-02-06	[]	2019 assign off mood spirit guid thu far @celinedion
1092998667890577408	2019-02-06	[]	par le mara montmart
1092994836171493376	2019-02-06	['#vogueworld']	crew think noth adorn obsc feat way hov dream nightm
1092991026497757184	2019-02-06	[]	new @savagexfenty collect valentin day tre pretty irresist
1092987190035005440	2019-02-06	[]	fiv celebr fac explain foolproof method get best skin ev leav couch
1092982810133102592	2019-02-06	[]	sourc report saw jen lawr celebr ring fing new york
1092981743160823808	2019-02-06	[]	meet wom huang luo chin guangx reg fam dram long hair
1092979071879917568	2019-02-06	[]	thousand mil beid vil huang luo chin guangx reg fam dram long hair worn fem resid many cut hair liv
1092975454217220096	2019-02-06	['#vogueworld']	expl feat fearless tal individ pois transform styl beauty cult glob month com
1092972699889090560	2019-02-06	[]	top nutrit explain alcohol affect skin minim dam
1092968121600663552	2019-02-06	['#vogueworld']	meet fuiyu chong singap flor behind flor kokoro cre fantast arrang preserv plant
1092963747444838401	2019-02-06	[]	new york mil design emy levin shar photo diary lamu island keny
1092959659181240320	2019-02-06	[]	mal model 40 becom new norm menswear scen womenswear brand start cast wom ag
1092957087137579008	2019-02-06	[]	tin kunakey's unwav pregn body confid striking
1092953559652548609	2019-02-06	['#vogueworld']	ir yang belong new gen world art weav herit work whos tast level inform glob
1092949195651248128	2019-02-06	['#vogueworld']	see magnhild kennedy's handmad mask believ
1092944782282895362	2019-02-06	[]	every wom want mariah carey eng ring 35 rock
1092940607054581760	2019-02-06	['#vogueworld']	aspir design tuck away southwestern city juiz de for man catch fash cognoscent at
1092936555600191488	2019-02-06	[]	rentray sustain new collect suno erin beatty mad entir vint secondhand gar
1092932423929790464	2019-02-05	[]	taraj p henson discuss latest rol men want film's screening
1092928018899783687	2019-02-05	[]	sesso pier dav known magpy whimsy season handmad aesthet bent
1092924534267830272	2019-02-05	[]	see @officialrodarte's fal 2019 show
1092920979515424768	2019-02-05	[]	dian chopr app insaty appetit bag
1092916659533369344	2019-02-05	[]	print harry megh markl month away welcom first child accord new report bir plan wel underway
1092913117691035654	2019-02-05	['#vogueworld']	23 fash design joey zhu part new gen fem fash entrepr chin
1092910562432991233	2019-02-05	[]	lupit nyong'o rev took 10 day escap sil ret
1092907881341571072	2019-02-05	[]	david hart trad spark jacquard velvet tuxedo par loos suit inspir 90s boy band
1092903862770511872	2019-02-05	[]	difficult wom answ back difficult wom mak heard back loud challeng stat quo easy pleas hustl on get cal headstrong
1092899767884152834	2019-02-05	[]	@staceyabrams del democr respons stat un read
1092895873456132096	2019-02-05	[]	@rihanna watch sup bowl eith
1092893151990288384	2019-02-05	[]	@staceyabrams georgia's 2018 democr candid govern del democr respons stat un
1092888853650771969	2019-02-05	[]	megh markle's lov heel wan sint annount pregn
1092886296488566784	2019-02-05	['#vogueworld']	bailey scieszka's fict charact old put shapeshift aly liv shadow socy insid
1092881979203309568	2019-02-05	['#vogueworld']	every mat surpr nienk hoogvliet say fel lov seawee many diff typ every typ certain beauty
1092877951799123968	2019-02-05	[]	vil huang luo chin guangx reg fam dram long hair worn fem resid
1092873979239510017	2019-02-05	[]	on vog writ stat stat un feel extr hopeless unnecess trump
1092870104512151552	2019-02-05	[]	anim crack charlot ag three soph snack pal
1092866221765201920	2019-02-05	['#vogueworld']	mean flaunt red hair wheth born way rar self less charm
1092862435810312193	2019-02-05	['#vogueworld']	il set someth prov veronic yoko pleban say first month hospit sport show many incred thing body could somehow mad lov ev
1092858523711623169	2019-02-05	['#vogueworld']	wheth dyed bleach raz entir stat eyebrow street style's unlikeliest new star
1092854637600927745	2019-02-05	['#vogueworld']	ant word apply perhap neg thing field term fash model think challeng norm beauty look tin gao say word quit empow
