id	created_at	hashtags	cleaned_text
1092963239392993282	2019-02-06	[]	lov upd typ febru man head @thezoereport chic inspo xorz
1092846406749114368	2019-02-05	[]	feel mountain lif thing xorz
1092543788646576128	2019-02-04	['#valentinesday']	i'm obsess flow occas espec head @thezoereport see chic upd class arrang xorz
1092133838182965248	2019-02-03	['#imready', '#livinginstyl']	bring @justincoit
1091616371241144320	2019-02-02	['#aboutlastnight']	@rbermanus @carlosericlopez xorz
1091424209991917568	2019-02-01	['#dancewithm', '#thisis', '#myforeverd']	mom dad get night @rbermanus xorz @shoprachelzoe
1091189443124518915	2019-02-01	[]	hair access alway chic way elev look head @thezoereport see trend we'r lov xorz
1091127672187453441	2019-02-01	['#kaiusjag', '#dream', '#radioact']	wel thank @imaginedragons inspir year old liv mus xorz
1091052513002954759	2019-01-31	[]	littl glow dead wint alway good thing see fac self tan @thezoereport best review xorz
1090723862415724544	2019-01-30	[]	beyond obsess palet @ctilburymakeup head @thezoereport see produc can't get enough xorz
1090672639025152001	2019-01-30	['#nyc', '#nyfw', '#fashionseason']	almost exact year ago land tim @tomford show noth short perfect xorz
1090490746485047296	2019-01-30	[]	lit lath oil tim year head @thezoereport see fac oil perfect wint weath xorz
1090431601928953857	2019-01-30	['#ep', '#icon']	happiest birthday everyth @oprah xorz
1090115101355663361	2019-01-29	['#sagaward']	beauty soft glam last night red carpet head @thezoereport see lip col can't get enough xorz
1089942463404535809	2019-01-28	['#sagaward']	many gorg look last night head @thezoereport see fav xorz
1089756593573359616	2019-01-28	['#glamo', '#sagaward']	perfect tonight @ladygaga shut @dior cout @margotrobbie effortless beauty @chanel xorz
1089684108861628416	2019-01-28	['#mywholeheart', '#weekend', '#brothersforev']	nee xorz
1088973591155097601	2019-01-26	['#tgif', '#myhappyplac', '#grat']	weekend plan
1088867981747204101	2019-01-25	[]	deep cle alway good thing head @thezoereport learn produc import healthy hair healthy scalp xorz
