id	created_at	hashtags	cleaned_text
1093084827946049536	2019-02-06	[]	best fash madrid runway
1093072805846020101	2019-02-06	['#vogueworld']	insid beirut's bright beauty drag
1093061327587889153	2019-02-06	[]	lov difficult wom on vog writ learn mayb cal difficult bad thing
1093049532341018624	2019-02-06	['#vogueworld']	fac canva art tak makeup new extrem
1093037997082185731	2019-02-06	['#vogueworld']	four beauty renegad mak stat eyebrow soc media's head trend
1093026069693849600	2019-02-06	['#vogueworld']	doppelg kat moss rihann jan birkin
1093014658603208704	2019-02-06	['#vogueworld']	shangha par ir yang subvert crazy rich chines stereotyp
1093002622934675462	2019-02-06	['#vogueworld']	tin gao ant model challeng fashion's beauty norm
1092995558338412544	2019-02-06	['#vogueworld']	par art tak beauty inspir artwork
1092983397520207872	2019-02-06	[]	jen lawr report eng
1092972692180033536	2019-02-06	['#nyfw']	see court seat febru
1092959653573537792	2019-02-06	['#vogueworld']	lun new year splash red summon good luck
1092947449369559040	2019-02-06	[]	priyank chopra's dog fash pet hollywood
1092934910153756672	2019-02-05	['#vogueworld']	it paralymp veronic yoko pleban inspir body confid wom everywh
1092922105547706370	2019-02-05	[]	see ful fal 2019 ready collect @officialrodarte
1092916643980816384	2019-02-05	[]	designer's guid lamu island kenya's hid parad
1092904638486065153	2019-02-05	['#vogueworld']	meet @levantecanta modern italy's renaiss wom
1092891385789927424	2019-02-05	['#nyfw']	batshev op pop dressmak heav tim
1092883685240647681	2019-02-05	[]	@kendalljenner get bang
1092871649576304640	2019-02-05	['#nyfw']	@iamkelseylu stev lacy bring nois sesso's first show
1092858511032242176	2019-02-05	['#vogueworld']	aust r&amp;b art @oscarkeysung kid dress box
1092846020822745088	2019-02-05	[]	@virgilabloh talk pre '19 discuss keyston @louisvuitton vis
1092834331763109889	2019-02-05	[]	@gucci1017 might found next big trend men's outerwear
1092830584945156096	2019-02-05	['#vogueworld']	today we'r excit debut platform launch new edit 100
1092822167048343553	2019-02-05	[]	stranger things' natal dyer @sundancefest's breakout styl star
1092810104594989058	2019-02-05	[]	christoffer lundm debut women's off tig sweden's fal '19 collect
1092809345711116293	2019-02-05	[]	fal karin kristin tj sof wallenstam sist trio behind dagm let light shin see ful collect
1092808854482624513	2019-02-05	[]	see ful fal 2019 men's collect @toddsnyderny
1092800373625114627	2019-02-05	[]	smartest money resolv mak year
1092785233655676928	2019-02-05	[]	everyth know print harry megh markle's roy baby
1092770102947336192	2019-02-05	[]	second year @moncler geni encompass 10 collect three new nam ad lin on subtract
1092754790537404417	2019-02-05	['#pfw']	forget @hm chang direct immers the project sedon arizon
1092739232421081089	2019-02-05	[]	monic bellucc prov there's ag limit flawless street styl 54
1092724038991003649	2019-02-05	[]	@kofi siribo new front row star watch
1092708898371526657	2019-02-05	[]	set scen michael philouz recal spectacul venu par menswear show
1092693507767193600	2019-02-05	[]	vogue's intern edit larg ham bowl head turkey's capitol whirlwind weekend celebr birthday dec art collect serd gulgun
1092678202181513216	2019-02-05	[]	new york city resta know wint
1092662766396162048	2019-02-05	[]	story behind @iamkelseylu's extraordin hairy dress
1092647587755278337	2019-02-05	['#metoo']	meet two rec parson grad challeng china's anti- mov fash
1092635210439630853	2019-02-05	[]	lov husband alway lov headband on vog edit expl deal within lov rel
1092622530655981570	2019-02-05	[]	win ticket fash week don favorit designer's char cho
1092610271351328770	2019-02-05	[]	@tovestyrke hit swed pop star support emerg design
1092597578036924416	2019-02-05	[]	skateboard photograph ev mock's rad pink buzz cut caught frank ocean's at
1092584961901817856	2019-02-05	[]	year runway zaddy milf
1092569259966939136	2019-02-04	['#nyfw']	every show pres calend
1092556388176408576	2019-02-04	[]	galaxy hop @cartier's latest high jewelry collect inspir cosmo
1092544681274212352	2019-02-04	[]	best street styl photo stockholm's fal 2019 fash show
1092533340865994752	2019-02-04	[]	@yg's sup bowl mak point polit stat
1092521501570457601	2019-02-04	[]	see ful fal 2019 men's collect @palomospain
1092506874388328450	2019-02-04	['#superbowl']	gisele's effortless wav real star
1092485342664507399	2019-02-04	[]	@rihanna watch sup bowl eith
1092473254755950592	2019-02-04	[]	week world best dress brav frigid wint weath ensembl defy impact combat plummet temp sharp suit fru col unexpect trous look
1092461600517312512	2019-02-04	[]	real thing eth consum
1092449543000653826	2019-02-04	[]	meet chines wom cut hair lifetim vil huang luo china's guangx reg fam dram long hair worn fem resid
1092437237449535488	2019-02-04	['#valentinesday']	ahead look back 15 sweet heart runway
1092421707078488064	2019-02-04	[]	tripl cleans expert way wash fac
1092406362221543425	2019-02-04	[]	@justinbieber drop beig streetwear collect
1092391218607198208	2019-02-04	[]	@justinbieber drop beig streetwear collect
1092375874899533825	2019-02-04	['#superbowl']	13 icon ad tim
1092360710779228162	2019-02-04	[]	best curl tim marilyn monro @rihanna
1092345331654643712	2019-02-04	[]	fak best faux fur coat wear wint long
1092330013066780672	2019-02-04	[]	french girl's guid bang accord par girl
1092314880798019584	2019-02-04	[]	@beyonce @s_c_ want join veg mov
1092299457058738176	2019-02-04	[]	fantast haut cout shoot vog
1092284244892762114	2019-02-04	[]	41 mem model wed
1092268674298363904	2019-02-04	[]	let's reconsid long skirt 13 chic long opt
1092253211006849025	2019-02-04	[]	let's reconsid long skirt 13 chic long opt
1092237765746528256	2019-02-04	[]	tiny sunglass last year ask @rihanna
1092226051248455680	2019-02-04	[]	list soul origin scor dev hyn @blood_orange compos fal 2019 @louisvuitton men's show
1092213149607051264	2019-02-04	[]	10 beauty produc every model medicin cabinet
1092198002121474048	2019-02-03	[]	find london's hid french sid
1092182716626423809	2019-02-03	[]	seren william megh markl bff beauty mom ev across pond
1092170382885433345	2019-02-03	[]	@arianagrande fix tattoo ye read 7 ring
1092157808030769157	2019-02-03	[]	see best street styl copenh fash week
1092142622515306498	2019-02-03	[]	75 ep street styl coat tim
1092127438518259712	2019-02-03	[]	16 chic funct bag tak off beyond
1092115077388558337	2019-02-03	[]	meet epar luxury skin lin design wom col
1092100420313538560	2019-02-03	[]	celebr dress sub weath week's best fash instagram
1092086488433655809	2019-02-03	[]	french model's beach snap pregn body confid finest
