id	created_at	hashtags	cleaned_text
1092905334644109312	2019-02-05	[]	@slimfyne nee reach hr inform regard w ^kt
1092905045606219777	2019-02-05	[]	@_moberry hi dm us ord inform happy provid latest upd ^kt
1092876020519260160	2019-02-05	[]	@tekefendi difficul unsubscrib dm us email address help ^kt
1092875139019100161	2019-02-05	[]	@enerianna sorry hear ord cancel pleas dm us ord numb review ^kt
1092874951995080704	2019-02-05	[]	@lukesmith53 sorry hear ongo concern regard sak card pleas dm us detail contact inform ^kt
1092864347704094720	2019-02-05	[]	@ec_sans apolog howev ord must undergo ver help protect custom onlin fraud pleas dm us ord numb review ^kt
1092842889082753025	2019-02-05	[]	@19951103m sorry hear bag crack pleas dm us ord detail review ^kt
1092621940165148672	2019-02-05	[]	@ec_sans sorry hear ord cancel ord pass sec ver un process purchas pend fund depend bank releas 5 busy day ^kt
1092621359472103425	2019-02-05	[]	@_paranoidkid sorry hear charg purchas receiv earliest conveny pleas dm us detail happy review end ^kt
1092615788190670848	2019-02-05	[]	@lo_berger hi aquazurr mir 140 unfortun item sold sit ^kt
1092596823192231937	2019-02-05	[]	@lle84 hi pleas dm us detail happy review assist ^kt
1092595594458267648	2019-02-05	[]	@juliannaellen7 sorry hear miss refund pleas dm us ord detail review assist ^kt
1092594294597345281	2019-02-05	[]	@mo_qurban sorry hear ord ship pleas dm us ord detail assist ^kt
1092585460323504128	2019-02-05	[]	@nick35259696 sorry hear friend abl mess us regard mat address ^kt
1092579243115114496	2019-02-05	[]	@kari_jaime hi sorry hear concern stil ongo pleas dm us detail review assist
1092135502935932930	2019-02-03	['#nyfw', '#saksitl', '#saksstyl']	quick approach fash off set bar high season top pick
1092133869170642945	2019-02-03	['#saksexclud', '#kapp']	get ready best streetwear pres windbreak @fearofgod tee shop stunt partn @highsnobiety feat dant duo ayo @ayo_ogloo &amp; teo @shmateo_
1092073650180755459	2019-02-03	[]	@slumbeautifui hi jazzy un loc pequ hobo styl bag penguin stripe med tot bag ^je
1091426892425711621	2019-02-01	[]	@latifa12755865 @chloefashion hi prevy discuss ord refund email receipt ref ^kt
1091411896127946752	2019-02-01	['#saksexclud']	win big outerwear pres @stoneisland jacket shop stunt partn @highsnobiety feat dant duo ayo @ayo_ogloo &amp; teo @shmateo_
1091336830103011328	2019-02-01	[]	@elena_lipson hi elen we'r glad hear stor abl help going esc issu websit team check ship return label process suppos autom websit conveny ^je
1090781088719482880	2019-01-31	['#onlyatsak']	introduc icon handb new main flo new york flag shop @chloefashion on 100 design avail start 2
1090471753321795584	2019-01-30	[]	@bellabesa2 sorry hear receiv item condit pleas dm us ord numb review assist ^kt
1090469393061068801	2019-01-30	[]	@stacyjwalker sorry hear frust may detail regard rec concern ^kt
1090455075041042434	2019-01-30	[]	@i4u_zx apolog inconveny pleas dm us ord numb assist ^kt
1090353331824926721	2019-01-29	[]	@lyndawoolard apolog delay respons would mind send us dm origin ord numb look refund expedit process thank ^je
1090351036034891776	2019-01-29	[]	@elena_lipson hi elen sorry hear ord ar dam send us dm ord numb mak right thank ^je
1089983374255710208	2019-01-28	[]	@cristineloan @saksmexico @marc_metrick hi purchas mad direct sak mexico nee contact direct franch loc pleas dm us detail ^kt
1088378371405500416	2019-01-24	[]	@tuvale hi happy look op concern may pleas dm us inquiry ^kt
1088363161340821506	2019-01-24	[]	@cristineloan @saksmexico sorry hear ord miss best assist pleas dm us ord inform review ^kt
1088361773797990400	2019-01-24	[]	@wineohtv @amazon sorry hear ord lost pleas dm us detail review assist ^kt
1088356322855272453	2019-01-24	[]	@kitkate0808 apolog inconveny pleas dm us ord numb review assist ^kt
1088355759111499776	2019-01-24	[]	@realdowntownkb regret repair glov pleas dm us ord numb see try help ^kt
1088351257180418048	2019-01-24	[]	@pseudopsurfer @ocbethie sint sorry wif un buy beauty blous due pric issu pleas dm us contact inform stor lead assist mat ^kt
1087379897251590144	2019-01-21	['#onlyatsak']	com soon icon handb new main flo new york flag big bold icon com see sak fif avenu
1086527908900937728	2019-01-19	[]	@jdpowell65 hi josh may ask stor occ want sur shar feedback ^kt
1086521798366281728	2019-01-19	[]	@madam3ls apolog inconveny mat caus dm us ord numb assist ord replac correct discount pric accord websit off addit 10% fre standard ship thank ^kt
1085190939948154887	2019-01-15	[]	excit annount op l sak next mon stay tun
1084965846995353601	2019-01-15	['#saksexclud']	rock v valentino pres valentino jersey shop stunt partn highsnoby feat dant duo ayo teo
1083520614986670080	2019-01-11	['#saksexclud']	go bold red kick season pres givenchy sneak shop stunt partn highsnoby feat dant duo
1083460250185973761	2019-01-10	[]	@obstinate808 hi us fedex smartpost ord leav transit fedex transfer usp delivery depend city us usp direct sometim ^kt
1083437509307191297	2019-01-10	[]	@djkrisprime sorry hear miss refund pleas dm us detail review assist ^kt
1083324127451271168	2019-01-10	[]	@samsamtx sorry hear return frust may ask stor occ would lik shar expery man ^kt
1083322077191524352	2019-01-10	[]	@the__ste sorry hear return acceiv pleas dm us detail review ^kt
1083315769478443008	2019-01-10	[]	@amjaedm hi thank reach us show concern already address custom serv via email pleas hesit reach assist ^kt
1083310785047265280	2019-01-10	[]	@mishmash67 sorry hear pleas dm us detail happy review see help ^kt
1083309281330507777	2019-01-10	[]	@ginadecandia hi pleas dm us see help ^kt
1083307019803725824	2019-01-10	[]	@atl_sicilian hi apolog item ship stor mark item cur pric on tim courtesy hon pric pleas allow 5 busy day credit receiv ^kt
1083302584843227136	2019-01-10	[]	@karyi12 hi reach 12 receiv mess back regard concern pleas dm us assist happy review help ^kt
1083300519765049344	2019-01-10	[]	@sackychan1 sorry hear miss cas clo pleas dm us ord numb see get sent ^kt
1083299970294386688	2019-01-10	[]	@iahmed27 hi apolog howev cod would expir tim us cod jan50 valid 1
1083295099063291907	2019-01-10	[]	@fidelafeef sorry hear feel way pleas dm us detail happy help best ^kt
1083145567910260736	2019-01-09	['#saksexclud', '#palmangel']	good sport pres tracksuit bucket hat shop stunt partn highsnoby feat dant duo ayoteooff
1083110097851764747	2019-01-09	[]	@gexo77 sint apolog inconveny off ship stor item way expend vary merchand carry understand caus frust custom shar senty corp ^kt
1082752349385486336	2019-01-08	['#palmangel', '#saksexclud', '#saksstyl']	team brand lik @offwht cre gam piec win every tim partn @highsnobiety feat dant duo @ayoteoofficial head link shop
1081234023802986496	2019-01-04	['#saksstyl']	rol @saks covet @offwht @rimowa cabin cas see black avail pre
1080534980223254529	2019-01-02	[]	@foodsnorkel sorry hear ship stor feat frust shar feedback lead help improv system ^kt
1080192267556712453	2019-01-01	[]	@karimacatherine deal borderfr dhl regard return show lost carry ^kt
1080186953285419008	2019-01-01	[]	@karimacatherine @saksservice sorry hear return miss pleas dm us ord numb assist ^kt
